policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,scenario,start,who
follower,no_target,9.924433511599638,0.0,0.0,,,,collision:obstacle,True,False,48,-339.3104071188862,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.386516929726999,0.5322073222553563,inf,0,,False,never,0,0.0,False,0.0,103,rest,follower
follower,no_target,7.777153961253272,0.0,0.0,,,,goal,False,False,82,137.7649601408491,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.45769280344749486,0.5436305339551808,inf,0,,False,never,0,0.0,False,0.0,104,rest,follower
follower,no_target,9.472351939506785,0.0,0.0,,,,collision:obstacle,True,False,50,-334.322292601856,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.396294157363247,0.526303613683865,inf,0,,False,never,0,0.0,False,0.0,105,rest,follower
follower,no_target,6.791254452278463,0.0,0.0,,,,collision:obstacle,True,False,30,-359.54225590317964,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3086824574931174,0.4962006801169778,inf,0,,False,never,0,0.0,False,0.0,106,rest,follower
follower,no_target,7.618572716555467,0.0,0.0,,,,collision:obstacle,True,False,39,-340.47939433586095,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3694750398400254,0.5398797734780558,inf,0,,False,never,0,0.0,False,0.0,107,rest,follower
follower,no_target,8.61263148724731,0.0,0.0,,,,collision:obstacle,True,False,37,-345.00530988797135,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.35124410993428395,0.5278385389992497,inf,0,,False,never,0,0.0,False,0.0,108,rest,follower
follower,no_target,7.715636756725871,0.0,0.0,,,,collision:obstacle,True,False,55,-319.4198135884617,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.422697562672466,0.5753960308869637,inf,0,,False,never,0,0.0,False,0.0,109,rest,follower
follower,no_target,7.643066319700785,0.0,0.0,,,,goal,False,False,82,84.76190829083546,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.45921645201311606,0.5291050341739449,inf,0,,False,never,0,0.0,False,0.0,110,rest,follower
follower,no_target,7.958885684444756,0.0,0.0,,,,collision:obstacle,True,False,25,-356.7380635428294,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.28216034825153424,0.4571770199328906,inf,0,,False,never,0,0.0,False,0.0,111,rest,follower
follower,no_target,8.919597231476935,0.0,0.0,,,,collision:obstacle,True,False,44,-330.2792070008819,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.390702126954616,0.5463478121588956,inf,0,,False,never,0,0.0,False,0.0,112,rest,follower
follower,no_target,6.8745535936065325,0.0,0.0,,,,collision:obstacle,True,False,44,-335.59425947894306,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3922184606961709,0.5311014327723029,inf,0,,False,never,0,0.0,False,0.0,113,rest,follower
follower,no_target,7.392424952880393,0.0,0.0,,,,collision:obstacle,True,False,40,-340.9113310340631,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.37786396202857225,0.546702238171008,inf,0,,False,never,0,0.0,False,0.0,114,rest,follower
follower,no_target,8.211625632198505,0.0,0.0,,,,collision:obstacle,True,False,48,-323.4191014850925,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.41068552710942446,0.5550567995275983,inf,0,,False,never,0,0.0,False,0.0,115,rest,follower
follower,no_target,6.670301727029801,0.0,0.0,,,,collision:obstacle,True,False,26,-361.98848891618104,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2863460608550471,0.47987717961540355,inf,0,,False,never,0,0.0,False,0.0,116,rest,follower
follower,no_target,5.356479981505558,0.0,0.0,,,,goal,False,False,80,143.50873082152552,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.46924024662614255,0.5628843468764089,inf,0,,False,never,0,0.0,False,0.0,117,rest,follower
follower,no_target,5.304665427323811,0.0,0.0,,,,goal,False,False,81,142.71894543836004,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.46589741802832463,0.5565894375969833,inf,0,,False,never,0,0.0,False,0.0,118,rest,follower
follower,no_target,9.457641443617554,0.0,0.0,,,,goal,False,False,82,99.08890994291133,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.45784265067519425,0.5454545744928012,inf,0,,False,never,0,0.0,False,0.0,119,rest,follower
model,head_on,9.556232149411287,0.7589141160070894,188.5960326544994,,,,goal,False,False,67,57.15670643490821,-25.661452879165996,14,0,1,0,8,3.45063161539988,0.0,0.25279083440061656,0.0,1.7046176397987491,0.592001732450011,0.833187850223195,1.868473026516898,0,,False,head_on,31,0.0,False,0.0,0,rest,run4
model,head_on,5.7479461611789,1.2248627607666025,177.49061558127943,,,,goal,False,False,65,99.08727672749785,-13.11563137743912,11,0,0,0,5,2.436606780102818,0.0,0.0,0.0,0.23431729242892682,0.5961641990274911,0.7057501805204536,2.8279047795062233,0,,False,head_on,27,0.0,False,0.0,1,rest,run4
model,head_on,7.111260720178818,0.8488119099963607,179.77841623459886,,,,goal,False,False,67,-168.6610100877598,-33.32149346265032,10,0,4,0,17,3.758729922207759,0.0,0.5387989982899111,0.0,2.8391342119729384,0.5877317361383259,0.7929093927398986,1.733462988350707,0,,False,head_on,30,0.0,False,0.0,2,rest,run4
model,head_on,9.924433511599638,0.5577780141895179,181.73638987831518,,,,goal,False,False,66,61.89198304337969,-43.643713874093535,11,0,1,0,14,5.0699797206703225,0.0,0.011019536412901515,0.0,4.112809761264221,0.5923298330827081,0.7376316546528481,1.5050833353014752,0,,False,head_on,22,0.0,False,0.0,3,rest,run4
model,head_on,7.777153961253272,0.23241010159911024,174.96382864421315,,,,goal,False,False,64,73.0456518960925,-20.569545541171735,9,0,0,0,6,3.218125250681723,0.0,0.0,0.0,1.0310723445104895,0.6131831190286743,0.7815855721769749,2.3775980956189415,0,,False,head_on,30,0.0,False,0.0,4,rest,run4
model,head_on,9.472351939506785,1.2005729403251244,185.37459793469242,,,,goal,False,False,66,70.64395099093012,-19.559025093528433,10,0,0,0,12,2.701839607277997,0.0,0.0,0.0,1.3744264527783,0.600818600677476,0.7594181749183354,1.7972282210911366,0,,False,head_on,29,0.0,False,0.0,5,rest,run4
model,head_on,6.791254452278463,0.4570427385228544,170.45725794523702,,,,collision:target,True,True,29,-317.99846374958395,-15.320453553473246,1,0,0,0,8,0.3373108404482094,0.0,0.0,0.0,3.033503309612136,0.4632573105237808,0.566635703178302,1.05722248418039,0,,False,head_on,12,0.0,False,0.0,6,rest,run4
model,head_on,7.618572716555467,1.9112000156973665,175.31745985542278,,,,goal,False,False,61,107.1541397743326,-2.666029816931376,8,0,0,0,0,0.5385918822083586,0.0,0.0,0.0,0.0,0.6276431789206508,0.7555209770384073,3.323801189448883,0,,False,head_on,28,0.0,False,0.0,7,rest,run4
model,head_on,8.61263148724731,1.840716953859967,178.36331706632063,,,,collision:target,True,True,27,-341.40983976199294,-29.321523908612793,4,0,19,0,3,2.84144457764192,0.0,4.062997465153835,0.0,0.13990719438477303,0.41254554628930074,0.5227201319132063,1.7598219464194058,0,,False,head_on,25,0.0,False,0.0,8,rest,run4
model,head_on,7.715636756725871,0.7429086685850401,175.34012998128836,,,,goal,False,False,64,96.0913124678846,-1.098954529328504,7,0,0,0,0,0.22201101602596035,0.0,0.0,0.0,0.0,0.6032781905223976,0.7417494142193114,2.8993302940698333,0,,False,head_on,24,0.0,False,0.0,9,rest,run4
model,head_on,7.643066319700785,1.7056406923796066,175.83686086831378,,,,goal,False,False,66,53.177349560437214,-65.67550576549577,15,0,29,0,25,2.7166538775683704,0.0,8.482187909571952,0.0,4.820487243794069,0.5757230332790216,0.8061511170450828,1.5621108154277896,0,,False,head_on,29,0.0,False,0.0,10,rest,run4
model,head_on,7.958885684444756,0.5220743990799206,173.00682712496027,,,,goal,False,False,66,60.26236168936096,-27.077019090564225,7,0,3,0,8,3.370387596217339,0.0,0.43138847897376575,0.0,1.9645782144406305,0.5956232281926874,0.7591545125338962,1.5856840523142253,0,,False,head_on,28,0.0,False,0.0,11,rest,run4
model,head_on,8.919597231476935,0.015575077797397752,189.9520951299898,,,,goal,False,False,69,36.860867108726154,-22.88038066284298,11,0,0,0,13,3.35509063269403,0.0,0.0,0.0,1.393929340223896,0.5696226151871928,0.735688873068203,2.4947668807909342,0,,False,head_on,28,0.0,False,0.0,12,rest,run4
model,head_on,6.8745535936065325,1.611600490742285,187.4718115037299,,,,goal,False,False,64,103.87126135416771,-3.9017786116570634,6,0,0,0,2,0.6794651357776889,0.0,0.0,0.0,0.11965026434611181,0.6066691345566341,0.7351405025279126,3.2259148646594276,0,,False,head_on,22,0.0,False,0.0,13,rest,run4
model,head_on,7.392424952880393,1.4530951074163598,170.337965767494,,,,collision:target,True,True,32,-375.03918855662187,-32.225677462586894,6,0,2,0,15,3.5720048126430903,0.0,0.5090877625000049,0.0,2.8247861544452384,0.46962870289659314,0.5661276141981747,1.1101459765330075,0,,False,head_on,27,0.0,False,0.0,14,rest,run4
model,head_on,8.211625632198505,1.4671958493469026,183.96019323639712,,,,goal,False,False,63,103.02287907856152,-4.415949122146836,7,0,0,0,1,0.8509876852966703,0.0,0.0,0.0,0.04523557331740391,0.6173336807938484,0.7918675435814507,3.212522635225833,0,,False,head_on,23,0.0,False,0.0,15,rest,run4
model,head_on,6.670301727029801,0.3400603298527174,181.04111298916908,,,,collision:boundary,True,False,27,-363.670461946345,-19.110717835579756,8,0,4,0,10,2.3636288520058706,0.0,0.28661693998135596,0.0,1.4175408964928466,0.46611801608001363,0.5833131135679955,2.5077999151951706,0,,False,head_on,25,0.0,False,0.0,16,rest,run4
model,head_on,5.356479981505558,1.47502256148603,173.8525041139263,,,,goal,False,False,59,62.720494042255076,-18.505585296902716,4,0,9,0,1,1.4298632328166252,0.0,3.1553876049197793,0.0,0.015192648166492266,0.6464558189441146,0.9414128527619567,2.630465374741555,0,,False,head_on,9,0.0,False,0.0,17,rest,run4
model,head_on,5.304665427323811,1.4300146119796155,188.9556404236401,,,,goal,False,False,63,57.00819304462945,-10.899769541659959,7,0,0,0,11,1.5944760984569086,0.0,0.0,0.0,0.6682473009551692,0.6134743103600178,0.7356364031829631,2.583684540461186,0,,False,head_on,25,0.0,False,0.0,18,rest,run4
model,head_on,9.457641443617554,0.5956007947889601,171.4137351270706,,,,goal,False,False,63,102.16496161978336,-19.174413843665327,11,0,0,0,7,3.5290565149496853,0.0,0.0,0.0,0.37901868770319624,0.6152425854319032,0.7397475850341112,2.270185847135875,0,,False,head_on,25,0.0,False,0.0,19,rest,run4
model,crossing,4.667290875464451,1.7227470900651785,236.13301209616918,starboard,,True,collision:target,True,True,21,-312.62978908304785,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.46803155069876495,0.6223816830122112,1.3228346974108034,0,,False,never,0,0.0,False,0.0,20,rest,run4
model,crossing,3.7739332766476075,1.173528774453069,270.329950237396,starboard,,True,collision:target,True,True,22,-305.21592193084007,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5300639334617819,0.7518752897409685,1.3176662207502396,0,,False,never,0,0.0,False,0.0,21,rest,run4
model,crossing,6.835819471068554,1.5587616535741629,95.48905312983425,port,,True,goal,False,False,67,111.33240894379435,-0.3106070171801566,1,0,0,0,0,0.06274889235962759,0.0,0.0,0.0,0.0,0.5702117948821628,0.7778431761892753,3.0523298536379913,0,,False,crossing,11,1.0,True,0.0,22,rest,run4
model,crossing,8.158253975323385,0.44228992836946146,258.61746858688855,starboard,,True,goal,False,False,85,-28.573026480939234,-1.8622235162385565,20,0,0,0,1,0.37557116293383175,0.0,0.0,0.0,0.0006991688257976953,0.45174816258007,0.9182599117802587,3.5339907209171573,0,,False,crossing,21,0.0,False,0.0,23,rest,run4
model,crossing,9.79861013596842,0.44328075371819986,82.03474253870037,port,,True,goal,False,False,82,61.399363165719535,-2.1561021153138626,12,0,0,0,0,0.4355761849118914,0.0,0.0,0.0,0.0,0.4686986606568177,0.7570485878438669,4.0785192435139646,0,,False,crossing,25,1.0,True,0.0,24,rest,run4
model,crossing,6.794447015498243,0.5473514842917628,131.07964188304754,port,,True,collision:target,True,True,20,-332.3253755886078,-16.81186602106602,5,1,0,0,6,0.9314653938638112,0.13308172348203934,0.0,0.0,2.5649683978231246,0.36870634246536665,0.4864377814251496,1.504541545419464,0,,False,crossing,13,1.0,True,0.0,25,rest,run4
