#{"t_start": 1787242014.4710498, "env_id": "None"}
r,l,t
-971.97864,117,1463.348362
-974.7243,111,1464.097926
-967.3266,152,1464.970589
103.2509,182,1465.256306
-980.79285,96,1465.620079
94.9703,246,1465.997371
-971.6605,140,1467.183473
-986.90045,87,1467.456771
-995.1528,71,1469.772149
-978.56866,104,1470.047864
-977.37305,105,1471.109552
-988.9927,76,1472.332768
-990.9786,72,1472.40141
-976.5601,113,1472.830406
105.62067,197,1477.821291
-976.5252,106,1477.90145
-968.2901,139,1478.746636
-978.1617,103,1478.867924
-963.5472,140,1479.010847
-979.6717,99,1479.235596
106.313034,223,1480.438096
-992.9731,70,1483.643788
105.425,183,1484.016663
-975.1413,113,1484.671229
-979.92993,98,1484.938174
-979.9409,98,1486.352095
-976.7624,123,1486.400798
-971.4489,151,1487.079992
-965.08484,136,1487.497721
-994.3871,66,1490.606498
-982.0787,97,1490.981015
-966.7535,133,1492.162253
