mode,set,scenario,true_range,pos_err,course_err,speed_err,dis_err,clears_disagree
centroid,head_on_width,2,2.6464849887226007,0.4590481065570416,9.755546271901693,0.058810077552028994,0.5681234545268297,False
centroid,head_on_width,2,2.199101963187373,0.2743690063706681,40.060767961015245,0.3037064842514719,0.07327412499803754,False
centroid,head_on_width,2,1.7679058718511955,0.3796944492269283,156.38073655797274,0.3132980269874015,1.0663006821201346,True
centroid,head_on_width,2,1.3682051603576695,0.7038404353186883,178.44909249992,0.20701580836341588,0.9928978503237854,True
centroid,head_on_width,2,1.0369852326950593,1.0183022996630906,178.44909249992,0.20701580836341588,0.8537475938275674,False
centroid,head_on_width,2,0.8575441353048692,1.3389591383601387,178.44909249992,0.20701580836341588,0.7165678242834892,False
centroid,head_on_width,2,0.9230222203014227,1.6622296353051105,178.44909249992,0.20701580836341588,0.5076629030438473,False
centroid,head_on_width,2,2.8773593676967497,0.7645041602643007,4.700048670684708,0.0696586049032662,0.74070111370381,False
centroid,head_on_width,2,3.336602649516085,0.7502306868411682,4.889686945193176,0.02247208806833334,0.7313979472230709,False
centroid,head_on_width,2,3.8003401965758927,0.7567238184188445,1.4002128898996489,0.016384806754037473,0.7489883392934167,False
centroid,head_on_width,2,4.267101747519945,0.7760488874025797,2.815230485294194,0.025327581837210678,0.7725569204349503,False
centroid,head_on_width,2,4.735989246720453,0.8157893532429393,0.9760025882253842,0.053637856819532426,0.8115820517332608,False
centroid,head_on_width,2,5.206425209059969,0.8370150999649352,1.6418016406995264,0.048760908578695694,0.8331903197511465,False
centroid,head_on_width,2,5.678022324565459,0.8451909959313653,2.7484054724017994,0.03356197408661288,0.8410825183262194,False
centroid,head_on_width,2,6.150511588792358,0.8336910238112025,2.8211552576853194,0.006393200787518372,0.8295843430091052,False
centroid,head_on_width,2,6.623700584964676,0.8404446077474247,0.3647573082751876,0.009406945182646953,0.8383349347454132,False
centroid,head_on_width,2,7.097448182198522,0.875778129341834,0.46207132786810234,0.03942453188159695,0.8736438902862567,False
centroid,head_on_width,2,7.57164860333202,0.8412629163954825,1.5193102353549932,0.014227245442045566,0.8405361170916548,False
centroid,head_on_width,2,8.046221062354903,0.8382669343082015,0.300051112131257,0.009904752914193404,0.837629018906048,False
centroid,head_on_width,2,8.52110283153072,0.811716846225362,5.9827569202690825,0.03157830221107233,0.8079563560956755,False
centroid,head_on_width,2,8.996244486752856,0.84377829112826,4.24290069356374,0.015014990504449988,0.8396853185177591,False
